ride_id,pickup_datetime,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,passenger_count,distance_km,hour,dayofweek,is_weekend,is_night,is_peak,weather,traffic_level,demand_score,supply_score,event_flag,surge_multiplier,surge_label,eta_minutes,fare_amount
MX000139,2024-01-06 18:00:00,28.543135859639523,77.01995201520967,28.618208778992862,77.19783266053294,1,24.71219627820514,21,0,0,1,0,Clear,Low,0.765,0.732,0,3.2,0,37,394.39
MX000140,2024-01-06 19:00:00,28.643400014768996,77.38865457919229,28.657521663141864,77.06962233080769,1,11.978909817794229,16,2,1,1,1,Fog,Low,0.303,0.673,0,1.8,1,59,599.69
MX000141,2024-01-06 20:00:00,28.525269265359654,77.22425115122445,28.875118598957194,77.08027155945352,1,17.368417162286793,9,0,0,1,0,Fog,Medium,0.161,0.295,0,3.3,0,20,408.06
MX000142,2024-01-06 21:00:00,28.71227392634763,77.38961843530782,28.800427557263465,77.28648243405316,1,9.831769001042908,5,2,1,1,1,Clear,High,0.731,0.493,0,2.6,0,46,723.15
MX000143,2024-01-06 22:00:00,28.451922481585463,76.93989188839366,28.5607961408815,76.93603211161795,1,26.09086906401464,8,5,0,0,1,Haze,High,0.791,0.43,0,3.5,1,4,66.49
MX000144,2024-01-06 23:00:00,28.735925399601584,76.96587889946942,28.8107877743965,77.27286571444472,2,7.435441110581827,18,0,1,1,0,Haze,High,0.525,0.801,1,2.5,0,12,132.85
MX000145,2024-01-07 00:00:00,28.747619779545666,77.09943739024934,28.863583565200692,76.93458472163935,1,6.223464285069491,9,6,1,0,0,Clouds,High,0.159,0.267,0,3.0,0,42,377.84
MX000146,2024-01-07 01:00:00,28.86488510373682,76.99368177483957,28.423580447357228,77.37619023811914,2,29.14736874729888,14,4,0,0,0,Clouds,Medium,0.172,0.955,0,2.4,1,13,252.16
MX000147,2024-01-07 02:00:00,28.796018009589382,76.914627022772,28.612487179985816,77.01279198169473,1,27.12638066983806,12,3,0,1,0,Fog,High,0.981,0.187,0,3.4,0,15,66.36
MX000148,2024-01-07 03:00:00,28.708916325140315,77.15420221883525,28.878418210421067,77.13679974943246,2,14.26514480945229,11,6,0,1,0,Clouds,Low,0.354,0.246,0,2.4,0,50,784.3
MX000149,2024-01-07 04:00:00,28.48554668486051,77.18903267571851,28.610374002075606,77.13409850070495,3,11.181918982064131,22,4,0,1,1,Haze,Low,0.265,0.309,0,3.0,0,26,387.36
MX000150,2024-01-07 05:00:00,28.480999110000766,77.10266239446642,28.676520322707802,77.09787497276123,2,15.88931040117906,16,3,1,1,1,Clouds,High,0.985,0.445,0,2.4,0,55,296.08
MX000151,2024-01-07 06:00:00,28.745240478403755,77.16141470361676,28.4538548405452,77.2384602374699,1,4.296818395962117,0,6,0,0,1,Rain,Low,0.253,0.791,0,3.5,1,13,319.66
MX000152,2024-01-07 07:00:00,28.416343270203832,77.3507659679957,28.74317776605723,77.1841554761476,1,3.780932470243677,4,6,0,0,0,Rain,Low,0.309,0.321,0,1.4,0,51,458.48
MX000153,2024-01-07 08:00:00,28.653791880779814,77.33532933494276,28.598815462765693,77.35936369695725,1,18.056320338382758,13,1,1,0,0,Clear,High,0.346,0.26,0,1.1,1,11,531.52
MX000154,2024-01-07 09:00:00,28.51536356702087,76.96739499262253,28.847592494215817,77.35345864620794,1,10.491901068913448,19,4,1,0,1,Rain,High,0.621,0.589,0,1.6,1,31,518.48
MX000155,2024-01-07 10:00:00,28.688793577640823,77.09995658236589,28.484347105329306,77.20485746163591,1,28.315999007472815,11,5,0,0,0,Haze,Medium,0.661,0.845,0,3.4,0,27,790.31
MX000156,2024-01-07 11:00:00,28.786118788537472,76.9465732389492,28.46935541439326,77.09800068254498,2,13.010745332445158,4,1,0,0,0,Haze,High,0.824,0.855,0,3.2,0,59,129.46
MX000157,2024-01-07 12:00:00,28.771650842654516,76.90392452793473,28.74095127270899,77.26931356008,1,5.773912168037628,10,5,0,0,1,Haze,Medium,0.595,0.547,0,2.2,1,18,286.11
MX000158,2024-01-07 13:00:00,28.510604929278035,77.36168797353209,28.489837401378526,76.92369438895585,1,9.113856642076854,0,0,1,1,0,Clouds,Medium,0.51,0.245,0,2.3,0,35,56.16
MX000159,2024-01-07 14:00:00,28.81925379048508,77.08178464064699,28.810960225024733,77.1384357985577,2,0.7842507334987363,18,3,1,0,1,Clear,High,0.95,0.685,0,2.8,0,31,209.14
MX000160,2024-01-07 15:00:00,28.823519254255217,76.97929521692424,28.83573927777029,77.03953270185762,1,26.81307461116652,6,6,1,0,1,Clouds,Medium,0.599,0.205,0,1.7,1,7,393.7
MX000161,2024-01-07 16:00:00,28.456312014538117,76.98952621999058,28.770043955248685,77.29265810198426,1,27.546634795678784,3,3,0,1,1,Clear,High,0.637,0.89,0,3.5,0,50,692.39
MX000162,2024-01-07 17:00:00,28.709506719120746,76.94141608637796,28.719705162643663,77.18229910125069,1,6.076506087195507,10,3,0,1,1,Clouds,Medium,0.786,0.147,0,2.5,0,16,325.45
MX000163,2024-01-07 18:00:00,28.593450161708503,77.38454516837919,28.411050371486635,76.91741147618406,1,26.64538540039098,18,5,1,1,1,Clear,Medium,0.547,0.508,0,1.8,0,42,197.27
MX000164,2024-01-07 19:00:00,28.7626891567364,76.99350611540042,28.84393337462111,77.08014237562695,1,1.7941518373611354,6,2,0,0,0,Rain,Low,0.833,0.823,0,1.2,1,54,112.37
MX000165,2024-01-07 20:00:00,28.6058347868941,76.92353594540833,28.514126484044837,76.95947373413803,2,0.6270086078441537,12,5,0,0,0,Rain,Medium,0.365,0.541,0,2.1,0,33,727.69
MX000166,2024-01-07 21:00:00,28.511972804741394,76.91788774561702,28.412730708834914,76.96059690853232,2,16.405970834025368,16,4,1,1,0,Rain,Low,0.15,0.503,0,1.0,1,16,670.73
MX000167,2024-01-07 22:00:00,28.464606618630512,77.35078569742011,28.867542022528383,77.27406125038945,1,27.469395276142084,12,5,1,0,0,Clouds,Medium,0.896,0.547,0,2.4,0,20,593.94
MX000168,2024-01-07 23:00:00,28.41749419634947,77.03034980288456,28.480737696933407,77.13237404898668,2,29.995924318342755,19,4,1,0,0,Fog,Medium,0.546,0.538,0,2.1,0,28,618.65
MX000169,2024-01-08 00:00:00,28.86893421775123,77.17214441500927,28.540730346968193,77.31091248168224,1,22.805254778958503,16,0,1,1,1,Fog,Medium,0.574,0.17,0,2.6,1,50,505.81
MX000170,2024-01-08 01:00:00,28.576004103981607,77.20574386678135,28.58277076562774,77.16588017138916,1,2.805813097336893,7,4,0,1,1,Clear,Low,0.823,0.741,0,2.7,0,49,623.98
MX000171,2024-01-08 02:00:00,28.803139528898164,76.93637400718724,28.73344796741004,77.36075286961496,1,19.821267179048508,13,3,1,0,0,Clear,Low,0.948,0.539,0,1.9,0,51,361.16
MX000172,2024-01-08 03:00:00,28.418244151735514,76.98459150854744,28.642091681840842,77.3411570096471,1,3.7683949694388787,6,1,0,0,0,Fog,High,0.784,0.12,1,3.3,0,47,69.11
MX000173,2024-01-08 04:00:00,28.56976753442139,77.23019620930339,28.70076726503924,77.05911110916803,4,9.663189672384291,12,6,0,0,1,Fog,High,0.942,0.821,0,1.9,0,30,560.79
MX000174,2024-01-08 05:00:00,28.423450761584295,77.07729380949986,28.874957215708548,77.07745406210378,3,12.79192522719815,15,6,0,1,0,Haze,Low,0.157,0.95,0,1.9,0,51,52.93
MX000175,2024-01-08 06:00:00,28.489789607927555,77.00964734362171,28.620925438232884,77.10411561412361,1,21.493500507851234,9,3,1,0,1,Clear,Medium,0.103,0.434,0,2.7,0,25,566.53
MX000176,2024-01-08 07:00:00,28.432001924295882,77.15562405163875,28.87195731707456,77.27126054842041,1,16.09420643049097,23,1,0,1,1,Clear,Medium,0.841,0.543,0,2.8,0,53,582.96
MX000177,2024-01-08 08:00:00,28.58708160626279,77.00850870684647,28.576753116289456,77.37214390448452,1,22.60970846767255,23,5,1,0,0,Clouds,High,0.473,0.123,0,1.2,0,44,245.96
MX000178,2024-01-08 09:00:00,28.776208323044372,77.28524997072367,28.78609704154556,77.32816347254878,2,19.688933028355653,8,5,1,1,1,Rain,High,0.782,0.377,0,2.8,0,28,767.27
MX000179,2024-01-08 10:00:00,28.421266449477738,77.0087675336182,28.855023692415894,77.24557109754072,3,12.13486021304655,8,2,1,0,0,Rain,High,0.427,0.758,0,1.2,0,5,500.99
MX000180,2024-01-08 11:00:00,28.525953029923013,77.14502840484184,28.828516294400888,77.01409573827675,2,8.425867280092692,13,2,0,0,1,Haze,Medium,0.172,0.742,0,1.9,0,45,456.54
MX000181,2024-01-08 12:00:00,28.761166759186583,76.93613573654294,28.549356645600625,77.21963492728419,2,23.91721590013144,12,5,0,1,0,Rain,High,0.768,0.775,0,1.3,0,56,137.69
MX000182,2024-01-08 13:00:00,28.452482596234937,76.90536047633621,28.471373539022608,77.01381319646337,1,27.456661274539325,21,5,1,0,1,Clear,High,0.489,0.453,0,2.1,0,15,669.33
MX000183,2024-01-08 14:00:00,28.706974600201605,77.11868017237136,28.729712206767186,77.21896032739396,1,7.128783331547412,19,2,0,0,1,Clear,Medium,0.33,0.913,0,2.1,0,4,355.5
MX000184,2024-01-08 15:00:00,28.780356963344843,77.04032723662633,28.53533647314345,77.2729121168096,1,22.711919460660212,7,4,1,1,0,Fog,Low,0.413,0.798,0,3.2,1,39,469.16
MX000185,2024-01-08 16:00:00,28.509291676906585,77.22724125919346,28.46364518259891,77.27499730161936,1,5.349851897913817,2,0,1,1,1,Clouds,High,0.312,0.307,0,1.7,0,40,156.07
MX000186,2024-01-08 17:00:00,28.533437033174433,77.24791926988372,28.827855263385437,76.98395339921039,1,29.4226125157803,3,2,0,1,0,Rain,Low,0.5,0.378,0,2.2,1,31,234.27
MX000187,2024-01-08 18:00:00,28.511735933488993,77.08397470947561,28.72487994687676,77.37651423813497,1,19.107284740153514,12,2,1,0,0,Rain,Low,0.607,0.977,0,1.9,0,13,772.13
MX000188,2024-01-08 19:00:00,28.430815658703935,77.29821142033539,28.56420450781284,77.04805341710126,2,25.402430159541794,18,4,0,0,1,Rain,Medium,0.162,0.412,0,2.4,0,39,239.1
MX000189,2024-01-08 20:00:00,28.73447184011858,77.09951656196075,28.79656675519203,76.92235246031353,1,6.902419586265342,15,4,0,0,0,Clear,Medium,0.667,0.13,0,1.8,0,21,88.54
MX000190,2024-01-08 21:00:00,28.48417457390132,77.17377348834913,28.679270405329078,77.04361160078209,2,17.275877575029224,12,1,1,0,1,Clouds,Low,0.16,0.955,0,2.5,0,43,388.89
MX000191,2024-01-08 22:00:00,28.560649651903375,77.16282043830576,28.782365186797946,77.36454215189205,3,28.193355351103754,17,5,0,1,0,Clouds,Low,0.572,0.949,0,3.3,0,10,532.51
MX000192,2024-01-08 23:00:00,28.48426352853642,77.25206494783232,28.464673493820616,76.91919813469677,1,19.520651841843936,5,0,1,0,0,Fog,Low,0.164,0.186,0,1.3,0,44,790.82
MX000193,2024-01-09 00:00:00,28.81404844620092,77.12660107630523,28.804290288297757,77.06977976204168,1,18.74860885856218,17,3,1,0,0,Haze,Medium,0.757,0.947,0,3.4,1,16,340.76
MX000194,2024-01-09 01:00:00,28.750483438049645,77.2239939847378,28.499984595636832,77.15958743979932,1,11.363305976103518,12,4,1,0,0,Rain,High,0.861,0.274,0,1.6,1,44,80.18
MX000195,2024-01-09 02:00:00,28.686806586768174,77.17795622726908,28.59198349691236,76.91796065305,1,25.890869252787812,12,4,0,0,1,Haze,High,0.339,0.579,0,1.7,0,6,763.8
MX000196,2024-01-09 03:00:00,28.846414284992033,77.23286263399145,28.68935403704538,77.38294297873827,1,23.248884513632277,9,1,1,0,1,Clear,Low,0.413,0.468,0,3.0,0,19,394.73
MX000197,2024-01-09 04:00:00,28.589482005329774,77.16812719960555,28.838770274513184,77.3277961719208,1,13.529262957175652,18,4,0,0,0,Clouds,Medium,0.569,0.987,0,3.0,0,46,529.45
MX000198,2024-01-09 05:00:00,28.770986931036504,77.18234624180705,28.8095327642156,77.34913156414778,1,27.66036810149323,3,4,1,1,0,Haze,Medium,0.103,0.259,0,1.6,0,23,531.43
MX000199,2024-01-09 06:00:00,28.84070822217899,77.16265981095987,28.452289679174594,77.09487959166175,2,10.560297425901044,0,0,1,1,0,Haze,High,0.898,0.608,0,2.6,0,15,233.83
MX000200,2024-01-09 07:00:00,28.60309809822786,77.33640124931127,28.531080623576916,77.32958779049511,2,23.475009669950303,10,4,1,1,0,Clouds,Medium,0.709,0.647,0,1.4,0,34,503.41
MX000201,2024-01-09 08:00:00,28.423257418916453,77.39421460612526,28.48862542422529,77.17359002977268,2,29.046576725477692,11,4,1,0,1,Rain,Low,0.412,0.21,0,1.6,0,45,353.47
MX000202,2024-01-09 09:00:00,28.474463587745316,77.07760857091664,28.488209257812848,77.25525484993572,2,24.457514095086914,22,1,0,1,1,Clear,Low,0.873,0.791,0,2.9,0,39,208.51
MX000203,2024-01-09 10:00:00,28.411974041454123,77.10447463158954,28.48885620046225,77.07970255867775,1,11.256802805462705,14,0,0,1,0,Haze,Low,0.638,0.724,0,3.1,1,12,136.69
MX000204,2024-01-09 11:00:00,28.61650813001611,77.05208750865314,28.648191567118797,77.10088816430086,2,5.431571691727718,20,3,1,0,1,Fog,High,0.684,0.514,0,1.9,1,17,732.43
MX000205,2024-01-09 12:00:00,28.67927981349718,76.99204358329794,28.775827116539354,77.3363437415796,1,16.92047866816537,1,0,1,0,1,Rain,Medium,0.854,0.665,0,3.2,0,54,656.97
MX000206,2024-01-09 13:00:00,28.46109484469425,77.17954049754476,28.759836466150304,77.11705214877554,1,10.540871751838736,4,5,0,0,0,Clear,Medium,0.32,0.37,0,1.9,0,25,676.55
MX000207,2024-01-09 14:00:00,28.57420196919243,77.34505968736883,28.840028610648474,77.31801231119194,2,19.603739129138173,22,6,1,1,1,Clouds,High,0.903,0.902,0,1.9,0,4,71.27
MX000208,2024-01-09 15:00:00,28.715905797768272,76.97864858863935,28.664443105008562,77.28970924291053,1,0.593010940743961,13,0,1,0,1,Clouds,Medium,0.515,0.266,0,3.3,0,21,290.82
MX000209,2024-01-09 16:00:00,28.62046484640324,77.38247255631546,28.49495871389531,77.07888409826649,4,18.57619281105867,10,3,0,0,1,Clouds,Low,0.665,0.872,0,3.0,0,28,714.85
MX000210,2024-01-09 17:00:00,28.870410245789863,77.17120948337202,28.489263965445353,77.27958965576389,2,7.762158447011805,6,1,0,0,1,Haze,Low,0.19,0.812,0,2.2,0,42,141.13
MX000211,2024-01-09 18:00:00,28.541283005894464,77.21034032779626,28.46750931255204,77.22693778824672,1,18.266045948370934,9,1,0,1,1,Clouds,Low,0.5,0.54,0,1.4,0,37,116.08
MX000212,2024-01-09 19:00:00,28.520112769087284,76.93736399595308,28.440087914643772,77.0710164760506,2,22.719257035707447,23,1,1,1,1,Clouds,Low,0.309,0.357,0,2.0,1,48,791.97
MX000213,2024-01-09 20:00:00,28.514398518128232,77.08284329745355,28.421963797282597,76.99913360382885,1,29.624449374353937,18,1,1,1,1,Haze,High,0.341,0.55,0,2.1,1,53,465.41
MX000214,2024-01-09 21:00:00,28.431353571998425,76.96572270345766,28.661361555589068,76.93292753374656,2,9.127397251668466,19,4,0,1,0,Clouds,Medium,0.222,0.657,0,3.3,1,7,352.69
MX000215,2024-01-09 22:00:00,28.585966783787573,77.21545851831665,28.58752888100514,77.00990757425471,2,3.525308439286244,9,0,0,0,0,Clear,High,0.465,0.578,0,1.1,0,47,129.68
MX000216,2024-01-09 23:00:00,28.683651312953817,76.98273169484266,28.862012051630455,76.9096022972648,2,16.17217167577155,5,3,0,1,0,Clouds,Medium,0.553,0.644,0,3.1,0,50,204.78
MX000217,2024-01-10 00:00:00,28.841064109816468,76.93519029117044,28.508081058859243,77.0892819419308,1,10.497310577325944,3,5,0,0,1,Haze,High,0.688,0.454,0,3.3,0,42,560.97
MX000218,2024-01-10 01:00:00,28.61738040651914,76.94993271976064,28.700149068411278,77.077351156668,1,15.900047679379998,16,1,0,0,1,Clouds,Medium,0.21,0.193,0,2.6,1,5,641.13
MX000219,2024-01-10 02:00:00,28.60315548278089,77.30454180997782,28.57761131624394,77.03399802172274,1,8.721206546305545,12,5,1,0,0,Fog,High,0.927,0.559,0,2.1,0,8,287.56
MX000220,2024-01-10 03:00:00,28.53529079457485,77.34512418501937,28.878620575609485,77.12478072661597,3,27.576396807415925,14,0,1,0,0,Clouds,High,0.598,0.651,0,1.3,1,28,98.22
MX000221,2024-01-10 04:00:00,28.653524307324307,77.14296093161113,28.565374545307556,77.24273865770728,1,22.053764835134086,2,0,1,0,0,Clouds,Medium,0.123,0.39,0,1.4,0,54,421.33
MX000222,2024-01-10 05:00:00,28.41315624081463,77.14500140592344,28.869102376365408,77.0849691966228,1,15.579163650229262,6,4,1,1,0,Haze,Low,0.789,0.955,0,1.8,0,48,415.3
MX000223,2024-01-10 06:00:00,28.566731143435078,77.05447517733234,28.475117243903902,77.21598894956917,1,25.54813249674504,21,1,0,0,0,Fog,Medium,0.931,0.866,0,3.0,0,47,430.32
MX000224,2024-01-10 07:00:00,28.830022139342642,77.10250956784638,28.783742503095844,77.17898578680891,2,4.056788221340192,18,4,0,1,0,Fog,High,0.842,0.471,0,1.2,0,36,131.5
MX000225,2024-01-10 08:00:00,28.761301957968385,77.01919229872028,28.63831728084002,77.24496706752652,1,25.237041768468437,2,6,1,1,1,Rain,Medium,0.269,0.939,0,1.5,0,37,757.93
MX000226,2024-01-10 09:00:00,28.72349992933672,77.30082657836884,28.513855738809674,77.06757806281702,1,2.8551076751447795,7,0,1,0,1,Rain,Medium,0.828,0.408,0,1.5,0,14,410.25
MX000227,2024-01-10 10:00:00,28.471274511417644,77.38783447401033,28.477910426353418,77.22869210826339,2,5.525265920261133,12,5,0,1,1,Rain,Low,0.403,0.496,0,2.7,0,32,625.81
MX000228,2024-01-10 11:00:00,28.795700576350242,77.01974521511258,28.765962343451438,77.29625576034003,1,8.208401667004345,1,3,0,1,1,Rain,High,0.683,0.927,0,1.7,0,23,680.54
MX000229,2024-01-10 12:00:00,28.619723817903083,77.07382758081914,28.47493579222758,77.14726464310236,1,20.783044233992545,16,5,1,0,0,Clear,Medium,0.587,0.38,0,1.1,0,59,202.69
MX000230,2024-01-10 13:00:00,28.76032853265149,77.01497770390003,28.714257788969853,77.33637954806217,1,13.174164508796819,15,3,0,0,1,Rain,High,0.712,0.811,0,3.5,1,47,630.27
MX000231,2024-01-10 14:00:00,28.7432298985767,77.16916978139788,28.537252372650656,77.30582432775076,4,22.945449190282574,1,6,1,0,0,Clouds,Medium,0.958,0.153,0,2.4,0,4,77.81
MX000232,2024-01-10 15:00:00,28.7360197254895,77.07741111786149,28.517983620457656,77.1649708766882,1,11.923538694456694,9,4,0,0,0,Rain,High,0.817,0.984,0,1.4,1,40,673.54
MX000233,2024-01-10 16:00:00,28.51960912342177,77.14885394645002,28.866405153565488,77.08108614496958,3,26.087148497604957,22,3,0,0,1,Fog,Medium,0.432,0.767,0,1.7,0,36,166.21
MX000234,2024-01-10 17:00:00,28.628637402055904,77.28915358047058,28.443442547138215,77.31749674112667,1,28.28987307013267,13,1,1,0,1,Clouds,High,0.916,0.119,0,1.5,0,3,663.3
MX000235,2024-01-10 18:00:00,28.43441483847585,77.08707296035682,28.503929647706254,77.18431719115581,1,25.406373572719712,15,1,0,1,0,Clear,High,0.815,0.125,0,2.7,0,24,688.52
MX000236,2024-01-10 19:00:00,28.52531718844965,77.07450106199,28.758029034639478,77.18453457458546,3,27.593183128585782,7,5,1,0,1,Rain,Low,0.194,0.363,0,2.6,0,52,667.84
MX000237,2024-01-10 20:00:00,28.839287554873202,77.16515657972234,28.876134643749847,76.96489185930282,1,15.078199541902947,3,1,1,0,0,Clear,Medium,0.164,0.502,0,1.0,0,49,395.83
MX000238,2024-01-10 21:00:00,28.493181809001822,77.1690089917514,28.40020800076783,77.01452354363842,1,18.183413274308087,15,0,1,0,0,Clear,Low,0.983,0.73,0,3.3,0,11,569.13
MX000239,2024-01-10 22:00:00,28.5478185012023,76.96745446435581,28.43324579196847,77.23099312312728,1,6.21865952459918,5,5,0,1,1,Clouds,High,0.929,0.87,0,2.5,0,13,562.68
MX000240,2024-01-10 23:00:00,28.807086552908125,77.12195391798886,28.849160836734693,77.0265929273027,1,3.155683688578966,10,6,0,0,1,Clouds,High,0.334,0.78,0,2.8,0,6,620.68
MX000241,2024-01-11 00:00:00,28.680539220348866,77.00105281856236,28.607196448854264,77.22686425981031,1,18.181819746663905,14,6,0,0,1,Clear,Medium,0.897,0.112,0,1.4,0,55,94.11
MX000242,2024-01-11 01:00:00,28.68734478930663,77.15454468558355,28.695111055527345,76.93306557370349,2,28.73745591322672,0,0,1,0,0,Clouds,High,0.296,0.359,0,3.0,0,5,539.34
MX000243,2024-01-11 02:00:00,28.864313897455983,76.99189446809528,28.46173013546792,77.04671269029461,1,22.466368986916443,16,3,1,0,0,Clouds,Low,0.763,0.413,0,3.3,1,4,176.8
MX000244,2024-01-11 03:00:00,28.757664184624193,77.12000981912453,28.8400655567864,77.31452770714787,3,16.114798557935362,5,6,1,1,1,Fog,High,0.394,0.663,0,2.3,0,50,424.3
MX000245,2024-01-11 04:00:00,28.41097132023417,77.28795003570384,28.501898616620974,77.01514177778564,1,12.707396213356965,4,0,1,0,1,Haze,High,0.971,0.195,0,2.8,0,7,322.08
MX000246,2024-01-11 05:00:00,28.82842183632609,77.20483374146535,28.533851739543884,76.98246246900393,1,14.513062303342435,3,4,0,1,1,Haze,Medium,0.412,0.329,0,2.1,1,3,755.64
MX000247,2024-01-11 06:00:00,28.702969957630483,77.18155142469871,28.470321052461962,77.00743995402368,1,4.975222498050551,15,6,1,1,1,Haze,High,0.584,0.817,0,2.8,0,42,792.62
MX000248,2024-01-11 07:00:00,28.606477525025497,77.3258153729062,28.821066215803413,77.21462886131214,1,1.2737919212228515,4,4,0,0,1,Clouds,Low,0.891,0.108,0,3.2,0,45,419.82
MX000249,2024-01-11 08:00:00,28.534142859740157,77.24924382227873,28.632210682134897,77.37954141867048,1,21.619722524274287,17,4,0,0,1,Fog,High,0.276,0.303,0,2.1,0,14,623.14
MX000250,2024-01-11 09:00:00,28.879915000272558,77.25601084279515,28.601005077744038,76.90605791489419,1,1.6183686208977648,12,2,1,0,1,Haze,Low,0.94,0.387,0,2.5,0,6,746.09
MX000251,2024-01-11 10:00:00,28.606068786523963,76.94711952471384,28.65160686103613,77.06865144329774,1,27.603117575197484,8,4,0,1,0,Rain,Medium,0.104,0.739,0,3.4,1,20,686.99
MX000252,2024-01-11 11:00:00,28.57433126576332,77.37759229645252,28.4747271800381,77.03864892620153,1,14.54964620598011,7,5,1,0,1,Rain,High,0.478,0.284,0,3.2,0,21,193.25
MX000253,2024-01-11 12:00:00,28.586812357804064,76.91428762315452,28.474910833392393,77.3235456102213,1,29.471280571469368,1,0,1,1,1,Clouds,Low,0.109,0.185,0,1.8,0,39,149.04
MX000254,2024-01-11 13:00:00,28.811527013425707,76.9502736291629,28.679461345316696,76.9917092651995,1,16.062173678500308,16,5,0,0,0,Fog,Medium,0.892,0.164,0,1.2,0,10,775.71
MX000255,2024-01-11 14:00:00,28.44634440637921,77.15359640774237,28.871684247192274,77.39327367019162,1,11.534351281864403,4,1,0,1,1,Fog,Low,0.785,0.638,0,3.3,0,41,437.91
MX000256,2024-01-11 15:00:00,28.733953889603047,77.23017680198795,28.821729851427875,76.98488249058398,1,21.7375315768876,3,3,1,0,1,Clouds,Medium,0.198,0.782,0,2.3,0,35,192.18
MX000257,2024-01-11 16:00:00,28.48343302902274,76.93186196359653,28.550790483547296,77.27261270653845,1,24.256297552899586,0,3,0,0,0,Haze,Medium,0.639,0.273,0,1.6,1,47,328.88
MX000258,2024-01-11 17:00:00,28.748370298518445,77.36587921451914,28.417133225872803,77.31209844111345,2,23.14497336060778,20,1,0,1,1,Fog,Low,0.111,0.416,0,1.5,0,16,338.9
MX000259,2024-01-11 18:00:00,28.68981701432364,76.92416846337804,28.581185508604218,77.01074498884579,1,5.255468082018515,7,3,1,0,0,Haze,High,0.396,0.385,0,2.1,1,56,442.33
